,Unnamed: 0,comments,estimated_rating_flair,estimated_rating_textblob,estimated_rating_asent,pos_value_asent,neg_value_asent,probability,estimated_sentiment_flair,estimated_sentiment_textblob,compound_value_asent,neu_value_asent,estimated_subjectivity_textblob
20009,20009,Near to MRT station (Dakota) and bus stop to explore Singapore.,4.96690199721075,2.75,2.9766943614150367,0.0,0.1447368421052631,0.9933395981788636,POSITIVE,0.1,-0.295958174200194,0.8552631578947368,0.4
20018,20018,Would have been satisfied 100% if no trouble by check in,1.6406705285616894,3.25,2.8886891976059177,0.1676646706586826,0.2934131736526946,0.7835832238197327,NEGATIVE,0.3,-0.2732128852944742,0.5389221556886228,0.6
20032,20032,"Location was good, near little India station exit A
Cleanliness must be improved 
The room for 4 people was to small
It's very noisy during the Night, many people talk at the streets beside G4 station",0.7761665330130341,2.942708333333333,3.267764003366681,0.1276785904283616,0.0424105717872874,0.9707065224647522,NEGATIVE,0.1770833333333333,0.6132643075101334,0.8299108377843508,0.4499999999999999
20033,20033,"It says that the working space can be used, but it cannot be used. There are no windows.  First of all, the room I was first guided to was completely different from the photo.  I was refused many times, but I asked him to change the room.  Next, Wi-Fi did not connect.  I used the hotel for 5 days and told the staff that there was a Wi-Fi problem, but they didn't do anything for 4 days.  By contacting airbnb, I was told that I could change the room only on the last day, and I saw other rooms, but there were some rooms where Wi-Fi was not connected.",0.6903649502241437,2.7734375,2.891326962183721,0.0,0.0727584320309401,0.9999932050704956,NEGATIVE,0.109375,-0.0947740541145628,0.3558129965404885,0.4010416666666667
20034,20034,"Decent quality hotel in a great location, very very easy to get to wherever you want to go in the city via MRT. Room was nice and mostly clean, beds were comfortable. The main issue was that there was no hot water at night when taking a shower, past 11pm and even around 10am the next morning. This happened multiple nights. Not sure if it was my room only or building wide. 
Aside from that it was good for the price and a comfortable place to return after exploring hot and humid Singapore",0.959354726416246,3.042401960784314,3.129736163534687,0.1746359818641059,0.0373688686883343,0.917733073234558,NEGATIVE,0.2169607843137254,0.3107509576597999,0.6213284827808931,0.6405228758169935
20035,20035,"Very value for money, everything you would require out of a small studio",4.919843347096198,2.4375,3.202792901025409,0.1558441558441558,0.0,0.9990403056144714,POSITIVE,-0.0249999999999999,0.3399500518250424,0.8441558441558441,0.35
20036,20036,Overall staying at Capsule Hostel with my friends as a impromptu stayca was not bad. The overall ambience was okai actually just lack of lift but it was fine ~ there’s pantry for drinks and breakfast but didn’t manage to try it. The rooms was fine same goes with the toilet and small living room for all 6 of us. Just that the wall is abit dirty with colourings... I would recommend to people who just want to stay for a night or two but if it’s a longer stay maybe can consider others..  I feel the staff at the counter ain’t as friendly but the location is really near CQ mrt and Raffles mrt which is good just that address not specific enough as along that street there’s other hostel too. It would help a lot of they respond more often on the messages as I texted them twice and no respond at all.,0.690489066636057,2.772058823529412,3.179385970758923,0.1236901931815553,0.0316893598557767,0.999948263168335,NEGATIVE,0.1088235294117647,0.2877549939093911,0.844620446962668,0.3583333333333333
20044,20044,The receptionist and cleaning service are very friendly and nice people - beyond my expectations. But from the other reviews it seems like inconsiderate and loud neighbors are common occurence. Rules should have been better enforced.,0.6927107962633012,3.026041666666667,3.1881789834687986,0.247889863194534,0.0367231638418079,0.9991451501846312,NEGATIVE,0.2104166666666666,0.3836064302705049,0.715386972963658,0.6375000000000001
20046,20046,"Paid for this room and then proceeded to location, call staff and they say that the boss is using room and cannot accept my booking. Say that they cant cancel it and ask me to do it on my own. Next day i tried calling again and staff was rude",0.6906194622811572,2.75,2.965056818085877,0.0,0.1453155458089668,0.9999010562896729,NEGATIVE,0.0999999999999999,-0.3337276286684852,0.8546844541910331,0.5333333333333333
20071,20071,Decent place for a week or two. Rooms are quite small although the bed was comfortable. The cooking utensils are very basic and they could do with adding some more cups and bowls. The staff are generally very nice and the gym is very good,0.875363737127022,3.395238095238096,3.046730418298984,0.1635670918909852,0.0,0.9406384229660034,NEGATIVE,0.3580952380952381,0.3131395852102924,0.3364329081090147,0.6155952380952382
20095,20095,Very accurate as shown in the lsiting,4.913993647025253,3.8,2.8108825044289905,0.0,0.0,0.9993377327919006,POSITIVE,0.5200000000000001,0.0,0.0,0.8233333333333335
20150,20150,"We rented the apartment because of the great reviews and pictures on the listing.
The common areas (pool, gym, 24th floor) were AMAZING! 
The location is great. The complex is located next to Kampong Glam (bars, restaurants, shops) and is close to two subway stations (Nicoll Highway (yellow line) and Bugis (green and blue line)). If you enjoy shopping the two malls Bugis+ and Bugis Junction are just a short walk away. Next to the complex you'll also find a small hawker centre that serves cheap food (3-5 SGD)
The apartment itself is good, but the communication with the hosts and cleanliness issues took away from the experience, and  made us feel that we didn't get value for money.
Also,  we had to leave the apartment in advance because our airline cancelled all flights because of the Covid-19 situation and rebooked us with another earlier flight. 
We were both surprised and saddened by the lack of understanding and the fact that they wouldn't refund anything for the days we didn't get to spend in the apartment. We lost a lot of money and expected them to show some goodwill during these hard times.",0.6912932358664238,2.7760416666666665,3.106592347189425,0.1335784227356487,0.0483182816281344,0.9996572732925416,NEGATIVE,0.1104166666666666,0.1727294131514537,0.7069921845251057,0.4470833333333333
20161,20161,Other facilities are available except for the small rooms.,2.037158989920867,2.520833333333333,2.8108825044289905,0.0,0.0,0.729470431804657,NEGATIVE,0.0083333333333333,0.0,0.0,0.3916666666666666
20169,20169,"This place is around 750m from MRT station exit, just follow the map you will find them.
The wall not really soundproof, you still can hear clearly your side room or outside the door talking, or open the door, the door clicking sound is loud.
cleaning only tuesday and friday in block A. they have different block and building. I wish cleaning can be done 3 times a week, if you’re staying alone is good, but if with another person it will dirty quickly, stayed for 9 nights. the shower, the hair dryer power and heat is great. laundry was okay. but dryer even set to high temprature some of clothes doesn’t well dryed. one day after cleaned the room my foot started itchy, i complained because of sensitif skin after bedsheet changed into a new one. i thought it was because of outside dust or something like that, but near the cleaning day i tell them because the bedsheet was not really clean so i keep itchy everyday after cleaning. and they changed it. good hospitality, they have communal kitchen too when you need to cook lightly or just to drink coffee or tea",0.6904604224067572,2.8461776859504133,3.0474207580386734,0.101024175109997,0.0588900113183679,0.999958634376526,NEGATIVE,0.1384710743801653,0.0425173317828644,0.6582676317534533,0.5149035812672176
20170,20170,"For the price range and location, this is a pretty good deal. The place itself is pretty clean and orderly. The staffs are always friendly and helpful. The location is pretty good. 
Just one minor complaint would be that rooms walls were very think and you can hear everything. This seems like a problem in most of the place in sg. You can hear everything if they were talking in the hallways and there are some people (other customers)who does not have sense for consideration of others. But this is something that the host have no control over it.",0.6905750064541083,3.149305555555556,3.120901631945481,0.2565827874206039,0.0491530770724131,0.9999171495437622,NEGATIVE,0.2597222222222222,0.2976563282114484,0.569264135506983,0.58125
20171,20171,Location was around 1-2km walk from main strip. Shared area was nice and had good coffee. Recommend reading the fine print on the room size as we ended up cancelling our stay with no refund because the room was so small. Unfortunately not what we were expecting as photos make it look larger.,0.6926364804442857,3.1726190476190474,3.0344715801983297,0.1790955691313812,0.0746699669966996,0.9991719722747804,NEGATIVE,0.269047619047619,0.1334168368843407,0.4962344638719191,0.6190476190476192
20178,20178,"Staff was lovely but accommodation left much to be desired. Was hoping for more of a community feel or would have gone to a hotel and probably had more inclusions and facilities. Coffee machine didn’t work, hang out space doubles as working area so no atmosphere, outside areas weren’t cleaned.",0.6945146529545905,3.208333333333333,3.153021166548527,0.1527859237536657,0.0339280610786755,0.9984949827194214,NEGATIVE,0.2833333333333333,0.2135734428938757,0.8132860151676587,0.3333333333333333
20209,20209,"It’s not a 4 star hotel, but a 4 star hoStel. It’s a great location, the staff are friendly, the amenities exist (we didn’t have problems with the coffee as others had mentioned). There are some convenient items available there for purchase like snacks and drinks.
The small room is not as small as I expected. In fact, I thought maybe they had generously upgraded me, but they hadn’t (haha). My partner and I had space to unpack and didn’t feel like we were tripping over each other. 
The room I was in was a little rundown. The paint is chipping and the walls were dirty, but not necessarily to the point where I was disgusted, but not the level of cleanliness I expected. Additionally, the room was consistently damp, which I would have likened to being in Singapore with the humidity but it didn’t feel that way in any of the halls or at the front desk. The pool is a little worn out, but did it’s job. 
Again, it’s not a hotel, it’s a hostel, but for the price and location, it was worth it!",0.7031565499312129,2.4375,3.037654707127495,0.0657791216952176,0.0276951184899172,0.9954034090042114,NEGATIVE,-0.0249999999999999,0.1300070105620376,0.5428893961785014,0.5046875
20215,20215,Good place. But pls don't ask for credit card credentials. It isn't safe.,0.8632529454407005,4.0,3.203068353861441,0.4287733793844793,0.0,0.9441213607788086,NEGATIVE,0.6,0.4692028930292378,0.5712266206155207,0.55
20225,20225,"Listen up, fellow adventurers! I stayed at this Airbnb for a whole month and boy, was it a ride. First of all, the location was unbeatable. I mean, I didn't have to walk more than 5 minutes to reach the nearest bar. And the grocery store? It was practically my second home by the end of my stay. And don't even get me started on the green campus - I felt like I was living in a freaking jungle!
But, as the saying goes, with great convenience comes great responsibility. And in this case, responsibility meant dealing with bed bugs. Yes, you heard me right, bed bugs. I guess they thought I was a buffet or something because those suckers feasted on me like I was their last meal. So, if you decide to stay here, just keep in mind that you might come back home looking like a dotted dalmatian.
But hey, if you're feeling adventurous and don't mind a few extra bumps on your skin, this place is still worth checking out. Just don't forget to pack your bug spray and a sense of humor - you'll need it",1.6504171100180072,2.902064732142857,3.0346895204859687,0.1000917989879923,0.02356329217392,0.7821024656295776,NEGATIVE,0.1608258928571428,0.1247197147195697,0.5192020516952304,0.3952008928571427
20232,20232,"Room is much smaller than  I thought. 
No one to clean room though I request three times in one week.
Swimming pool only 3 meters long, but the photo looks like 50 maters long.
kitchen is shared with whole hotel. 
Washing machine and  dryer are shared with all and not free.
The location is about 1 km away from metro station, more convenient for bus.",3.5494588221046985,2.739583333333333,3.021715798603148,0.1075138584773605,0.0468163741834239,0.5906606912612915,NEGATIVE,0.0958333333333333,0.0967273540439006,0.5123364340058821,0.5875
20264,20264,"The room type was changed last minute because of the main selected room ""flooding"". In the night, the police raided the building because there was some guy renting the place and running a prostitution racket out of the place. Extremely cramped place with paper thin walls. Host was also not accommodative as was keen on kicking you out without allowing a late checkout (because of a flight later that very day) despite no booking that day. Extremely money minded host and a not so great place. Avoid.",0.6903791056106866,2.560185185185185,2.88175830683274,0.0206661391808899,0.1578920789658461,0.9999880790710448,NEGATIVE,0.024074074074074,-0.0525172314134103,0.3214417818532639,0.5444444444444445
20268,20268,Good for a short stay. Philip shot a video to show me how to open door. But little things were amiss. Mattress was lumpy. Blanket was a throw.  There were no towels available. There was no one at home when I arrived. There's no toilet paper either. The room is in a HDB flat which Philip should have stated in his listing. Bus stops right outside block. The price is good but I'd pay a little more next time and stay in a hotel. I left as early as I could as I couldn't shower (no towel).,0.6906718250365937,2.8837301587301587,2.9137675490549606,0.0386552334286103,0.1202381810619303,0.9998821020126344,NEGATIVE,0.1534920634920635,-0.0913006662858253,0.4244399188427927,0.3273809523809524
20273,20273,Phillip'place is accessible to all amenities.,4.930073175200585,3.4375,2.8108825044289905,0.0,0.0,0.9914789795875548,POSITIVE,0.375,0.0,0.0,0.375
20275,20275,A simple basic place to stayover at!,4.714208188424319,2.5,2.8108825044289905,0.0,0.0,0.9802857637405396,POSITIVE,0.0,0.0,0.0,0.2410714285714285
20304,20304,"The room is good for sleeping only. There’s no chair or table to sit or keep the necessities. 
There’s no closet that you can use. 
There’s not much place to visit around apart from the zoo and the place is a bit far from the city (more than 1.5hr from the city)",0.6907416482196727,3.1,2.993552762869245,0.0732323232323232,0.08783953722334,0.9998568296432496,NEGATIVE,0.24,-0.0378706944100548,0.5889281395443368,0.6599999999999999
20319,20319,It's a cozy place to stay!,4.919201767745943,1.875,2.8108825044289905,0.0,0.0,0.9990729093551636,POSITIVE,-0.2499999999999999,0.0,0.0,0.75
20337,20337,"Room and toilet was not changed neither was it kept clean prior to checking-in. Bad smell from the room always. Also, owner didn’t kept his promises for late check out request.
Location is good, near to the train. But cleanliness of the room should be improve.",0.6910178812609674,2.5476190476190474,3.128310719530257,0.1501458143787437,0.0736842105263157,0.9997568726539612,NEGATIVE,0.019047619047619,0.1840154752661474,0.7761699750949405,0.4238095238095238
20346,20346,Generally clean n photos as per current condition. Quick reply n fast fixing of defects in unit.,4.980493880464073,3.0625,3.0596609484543302,0.1261682242990654,0.1153846153846154,0.994022786617279,POSITIVE,0.2249999999999999,0.0,0.7584471603163192,0.55
20357,20357,"Very simple room in a family condo apartment, ideal for a one night transit near the airport, but maybe not for a longer stay.
1 minute walk from Tanah Merah MRT station, which is 12 minutes away from airport, 1$ USD with train or 8$ with Grab Taxi.
Kelvin was very helpful and nice in every way possible, even though I never met him! 
I would have appreciated toilet paper in the toilet (I found a reserve under the sink) and a towel for shower but I am sure that will be corrected easily.
One thing was strange, in the morning, while preparing coffee I realized someone was sleeping on a mattress, on the floor, in the living room, near the table kitchen. It made me a bit uncomfortable.
Ideal for staying one night prior to departure from the airport the next morning.",0.8756181830309966,2.987745098039216,3.1153871872281225,0.0983564054761498,0.0501769464105156,0.9405657649040222,NEGATIVE,0.1950980392156862,0.2193059351594415,0.7086095052561917,0.5021475256769375
20358,20358,"We had an overnight layover in Singapore so we didn’t need much on the amenities side but we did want an entire place to ourselves.The place looks much nicer in the pictures and it wasn’t an entire place to ourselves. We were met at the MTR stop and led into the apartment. Not by Kelvin but by his partner (super nice, slight communication barrier). We dropped off our things and headed out for the day. We got back pretty late and it was unfortunate we had to be careful about making noise since we knew there were people sleeping. Overall, we realize that you get what you pay for. For a layover it worked since it was so close to the MTR and 2 stops away from Changi. Like previously mentioned,just a heads up, don’t expect to see what’s in the pictures and you’re not getting the entire place to yourself.",0.8090940097941474,2.5583333333333336,3.097389086105546,0.0801000837177792,0.0562606511134489,0.9603195190429688,NEGATIVE,0.0233333333333333,0.1269703899634468,0.7525281540576606,0.5249999999999999
20367,20367,"Kelvin was very communicative with check in instructions and very accommodating to us as we needed to check in late at night. However, his wife checked us in and didn’t really do a thorough check in. We had to ask where the towels were ourselves. We asked the wife in person and Kelvin (through WhatsApp) but Kelvin only responded the next day after we had already checked out hours ago. All in all, the place was tidy and sufficient enough for us as a place to sleep at night.",4.479211812853954,2.78125,2.8108825044289905,0.0,0.0,0.5324977040290833,NEGATIVE,0.1125,0.0,0.0,0.4625
20381,20381,Near to MRT to airport,2.982359529175518,2.75,2.8108825044289905,0.0,0.0,0.8658192157745361,POSITIVE,0.1,0.0,0.0,0.4
20383,20383,Decent place for 1 night prior to early departure from airport but I wouldn’t recommend staying more than one night. Pool was nice to lay by. Had to meet hosts wife at MRT for check in - would be easier to meet at the building itself. Also check in and check out times are the same so clarify with host if you will be there for 12pm.,0.6943106819500687,3.0694444444444446,3.144566316698325,0.166072451649866,0.0,0.9985684156417848,NEGATIVE,0.2277777777777777,0.3846338935159443,0.5839275483501339,0.4319444444444444
20389,20389,"Clean room near MRT. It was quit, you can use the kitchen and the bog Pool. 
For 1 Night perfekt",1.022348898817151,3.083333333333333,2.94294767374067,0.1343283582089552,0.0,0.9018337726593018,NEGATIVE,0.2333333333333333,0.1339746084231273,0.1990049751243781,0.55
20400,20400,"The location is good and the staff are very polite.
However, it was difficult to access the internet because the wi-fi environment in the basement room was not good.
If it's a room other than the basement, you'll probably enjoy a very good trip.",0.7088108811815554,2.941071428571429,3.135752192322336,0.1622965287093101,0.0607795039520305,0.9934011101722716,NEGATIVE,0.1764285714285714,0.1967916656358266,0.7769239673386593,0.5935714285714286
20403,20403,"I had stayed in Kaurus' place for around 7 months. I had never stayed anywhere that long before, but I did it for the first time because the place suits my lifestyle. It's near 2 mrt stations, allowing me to travel easily. There are at least 5 food courts nearby (I don't usually eat in an actual restaurant). There hasn't been any problem.",4.9043843224041215,2.5654761904761902,2.9066098442510007,0.0333333333333333,0.0620689655172413,0.9998270869255066,POSITIVE,0.0261904761904762,-0.0123947546888679,0.3045977011494253,0.3880952380952381
20404,20404,"If you're on budget, not looking for a good service and only wanted to stay for a night, you're looking at Gap Year Hostel.
*Service
It was shit, we waited 10 minutes for the receptionist to attend to us as he went elsewhere during working hour. We had to wait for another 10 minutes for him to slowly figure his shit out while we're just standing there.
Another worker as I recall was chilling on her bed, watching movie across our bed unit during work hour, unbelievable.
*Bed unit
It was alright, for a 5'9"" dude I was able to sit upright with barely enough leg room. The bed and pillow was rather comfy. The ventilation wasn't very good as it gets warm once you completely roll down the shades, so I suggest to leave a bit of opening for the air to flow.
*Cleanliness
Not much to comment on this, it wasn't dirty.
P.S. Shout out to the Malaysian woman who were more helpful than the workers, you're awesome!",0.6905993744789768,2.794771241830065,3.0847855397644035,0.0749162924822714,0.0557220809883048,0.9999083280563354,NEGATIVE,0.1179084967320261,0.0809382268589459,0.7582505154183126,0.6584640522875818
20412,20412,"The room was clean and looked like on the images. Also the staff was really friendly. There are mamy nice cafés and restaurants close by. 
The room we got was in the basement. Even though we knew there is no window, it was still a strange experience.",0.8035601143726284,3.307291666666667,3.089487631420325,0.1942881308404376,0.0444444444444444,0.9620352983474731,NEGATIVE,0.3229166666666667,0.2281670037175865,0.5612674247151179,0.5875
20414,20414,Was very with my stay,4.20219774370312,3.0,2.8108825044289905,0.0,0.0,0.9515424370765686,POSITIVE,0.2,0.0,0.0,0.3
20418,20418,We only stayed for one night. Everything was as described. I guess it was good value for Singapore. Clean and friendly receptionists.,0.7772535517901011,3.4010416666666665,3.036818238678814,0.273453914314424,0.0,0.9703566431999208,NEGATIVE,0.3604166666666666,0.3395292104674546,0.2265460856855759,0.7000000000000001
20423,20423,"Our layover was long enough to warrant staying at a hotel, but our stay made us regret not staying longer. 
It's located not too far from the airport and right next to a ton of great food places.",4.390811715464575,2.9732142857142856,3.0426813420694394,0.0850622406639004,0.1226415094339622,0.5374809503555298,NEGATIVE,0.1892857142857142,-0.0665217010104606,0.7922962499021373,0.530952380952381
20424,20424,"The room is nice, the pool as well. But the hallways in the basement (where the room is) smelled like shit. The room as well but not that much. Good location, 5 minutes to metro station.",0.6904222319494455,3.416666666666667,3.100167043021317,0.2568128227702386,0.0809523809523809,0.9999724626541138,NEGATIVE,0.3666666666666666,0.15036453090246,0.6622347962773804,0.8000000000000002
20441,20441,Definitely a place to stay while adventuring Singapore. It’s in the middle of everything!!,4.917732619969974,2.5,3.0496022632541884,0.2307692307692307,0.0,0.990852415561676,POSITIVE,0.0,0.3592106040535498,0.2692307692307692,0.25
20454,20454,"The staff were friendly and helpful but the photos of the room make it look MUCH larger.  I also didn't enjoy having to travel down two floors and to the other end of the building to iron clothes, and there was no where to use the hair dryer near a mirror.  Good location.",0.6921846468038557,2.9623015873015874,3.062261907174204,0.1896067032397172,0.0177133655394525,0.9993351101875304,NEGATIVE,0.1849206349206349,0.2301445235867228,0.4593465978874969,0.451984126984127
20458,20458,"I liked the accommodation at Hmlet Cantonment however price is a bit steep for what you get
It is a help yourself apartment - not like a hotel where you get superb service",0.7474909800943054,4.5,3.308240599002479,0.2301606329417405,0.05058738911532,0.9801177382469176,NEGATIVE,0.8,0.8171298694357556,0.7192519779429394,0.9
20463,20463,"the location is great, but the rooms have thin walls and you can hear everything and it was hard for me to sleep",0.7004820023225142,2.590277777777778,3.001223199560047,0.0,0.12,0.9963561296463012,NEGATIVE,0.0361111111111111,-0.25,0.88,0.7138888888888889
20481,20481,"due to covid, pool usage hav to book =private pool",0.8485135543887646,2.34375,2.8108825044289905,0.0,0.0,0.9484267830848694,NEGATIVE,-0.0625,0.0,0.0,0.375
20482,20482,Overall is acceptable,3.9169004690567895,2.5,3.14429206630277,0.5348837209302325,0.0,0.9339656829833984,POSITIVE,0.0,0.318210996771242,0.4651162790697674,0.0
20483,20483,Location is in fhe heart of the city,4.914876119007863,2.5,2.8108825044289905,0.0,0.0,0.9907071590423584,POSITIVE,0.0,0.0,0.0,0.0
20493,20493,"Hi - the ad for this accommodation should disclose that it is right next to a very busy 6 lane road, and that the pool is closed from 7pm and not open until after 8am.
We booked this hotel specifically for a swim and good night’s sleep between international flights and got neither! We arrived c8.30pm and would expect a rooftop pool to still be accessible at that hour. 
Given the price paid, I would have expected better - we left wishing we’d just booked the hostel round the corner (on a quiet street).
Also tips on accessing (eg : nearest MRT and walking distance /directions from this station) would be useful too - esp as noone answered my query in relation to this.",0.6911325578203433,2.837627551020408,3.0898197752127263,0.0720850890781738,0.0,0.9997153878211976,NEGATIVE,0.1350510204081632,0.3037740412851288,0.5279149109218262,0.2952891156462585
20494,20494,"It’s not a modern hotel, despite the pictures",0.7248780508793122,2.25,2.8108825044289905,0.0,0.0,0.9877974390983582,NEGATIVE,-0.1,0.0,0.0,0.3
20501,20501,"Good overall but the room and the building was rather old and we wished the cleaning and maintenance were better; for example, lots of hair and dust when moving in as well as cockroaches in the bathroom. The pictures didn’t accurately show the current condition of the room. Staff was helpful and addressed issues promptly as we raised them. The coworking space was a nice addition.",0.6918338826090652,3.321428571428571,3.150197962037544,0.1586700630423151,0.0,0.999461829662323,NEGATIVE,0.3285714285714285,0.4002159898458479,0.5913299369576848,0.4761904761904762
20504,20504,"Air condition never worked we slept in heat 
Mosquitoes and room was smaller than we paid for. It was not extra room",0.690507175669957,2.5,2.8108825044289905,0.0,0.0,0.9999417066574096,NEGATIVE,0.0,0.0,0.0,0.3
20508,20508,Decent place but the staff not so friendly. Especially the one we met at check in. Generally can be more friendly in communication,0.6973043904242304,3.111111111111111,2.911751511318398,0.1226517785034587,0.1619165861620157,0.997492790222168,NEGATIVE,0.2444444444444444,-0.0748483474546983,0.3820983020011922,0.611111111111111
20517,20517,"room was so moldy and smelly we couldn't stay one minute, and ended up canceling",0.6907291322242525,2.5,2.8108825044289905,0.0,0.0,0.9998613595962524,NEGATIVE,0.0,0.0,0.0,0.0
20535,20535,"Loved the autonomy but also the communal culture. It is close to two train stations and hawker centers, but also far enough from the tourist areas to get a glimpse of Singapore’s daily life!",4.946681576882348,3.0,2.8108825044289905,0.0,0.0,0.9923197627067566,POSITIVE,0.1999999999999999,0.0,0.0,0.575
20539,20539,exactly as advertised.,4.9865830514193386,3.125,2.8108825044289905,0.0,0.0,0.9956717491149902,POSITIVE,0.25,0.0,0.0,0.25
20540,20540,The place is strategy and very near to haji lane who prefer a small pub street but if your room at level 1 u cnt sleep peacefully as you can hear the motorbikes/people talking and also car sound from outside. It makes you very uncomfortable to sleep. Other than that it is good,1.1066919389698828,2.6421875,3.130217794899686,0.1552670179822893,0.0974763300650291,0.8820156455039978,NEGATIVE,0.0568749999999999,0.2273772715243383,0.7472566519526814,0.480625
20544,20544,"Staff were helpful - they charged my phone for me. Next to a busy road, so take earplugs just in case it disturbs you (I didn’t need them). Nearest MRT is Lavender - leave by exit B; turn right (onto Victoria Street); walk for a tad over 5 mins - hotel is on the opposite side of Victoria Street (so don’t forget to cross over at a convenient place)). The location is just outside of the city centre.",4.548990961796979,2.6607142857142856,2.9733464956246243,0.0514705882352941,0.0785766720241562,0.9713668823242188,POSITIVE,0.0642857142857142,-0.1306382354061939,0.6199527397405497,0.1476190476190476
20556,20556,Bathroom has a smell of sewage that doesn’t seem to go away.,0.6936156109836853,2.5,2.8108825044289905,0.0,0.0,0.998818814754486,NEGATIVE,0.0,0.0,0.0,0.0
20559,20559,"We arrived early.  The young woman offered us a room facing the street.  We asked for a quiet room away from the street.  She said we could have an inside room when we come back in the afternoon.  We agreed.  When we got back, she did not have an inside room for us, but instead gave us a room on the busy street.  It was very noisy.  The room was very small. The space between the bed on the side and the wall was 12 inches and from the end to the small skinny table, maybe 18 inches.  The picture in their advertisement is misleading. It was very clean.  The housekeeper was very responsive and helpful.  There is no breakfast area, coffee in the morning, or vending machines.  The pool on the roof and the view from there are excellent.  Good location.  Walkable to the Arab Street and MRT station.  Little India is a 20 minute walk.",0.7002125033896373,2.877529761904762,2.9580209598435285,0.1181401909212537,0.0391319241377412,0.9964523315429688,NEGATIVE,0.1510119047619047,0.0883805327040945,0.3133161202351226,0.4188095238095238
20566,20566,"The location is really great - close to Chinatown, the MRT, great coffee shops like Nylon. But the place is not clean and it is much smaller than the pictures make it seem (even though it is an extra large room). There was hair all over the carpet (even after they cleaned it a second time - I think the vacuum cleaner has no power). They give you one roll of TP and there are no detergent pods (even ones you can pay for). Overall the location is great but that’s pretty much the only positive.",0.6904544961628478,3.0535521026592454,3.0902893048570124,0.1706527782774761,0.0457333880710808,0.9999607801437378,NEGATIVE,0.2214208410636982,0.2208196332572307,0.5836138336514429,0.4802875695732838
20580,20580,"Nice place but the aircon was not cooling properly or as per desired temperature for some time. Nevertheless, the place is clean and accessible to malls, mrt, bus station. The crews are kind and attentive.",1.1272131447599445,3.475694444444444,3.2235915278530407,0.2163681838105052,0.0,0.8774223923683167,NEGATIVE,0.3902777777777778,0.4402023481752148,0.7836318161894948,0.6625
20587,20587,"The hotel has amazing location, the room is nice, exactly as advertised, very clean. The pool on the rooftop is a nice touch, we really enjoyed our time there. Overall nothing to complain about except of one weird thing. 
We were one of the last guests of this hotel before its reconstruction. The recepionist that was on the night shift on this night was very inappropriate. He was making weird comments about “having the hotel for ourselves just the three of us”. At 6AM on the day of our checkout, he entered our room - just opened it with the staff keys, no knocking. We were still sleeping, it was very creepy. He said “sorry, wrong room” and left. We find this very strange reasoning because according to his words, we were the last occupied room. Should be easy to remember. 
Overall recommended but this strange experience made us feel very unsafe.",0.6903768012256568,2.630357142857143,3.0089449695373216,0.10172584058685,0.0612913784918729,0.9999889135360718,NEGATIVE,0.0521428571428571,0.0738241023209103,0.5036494475879435,0.5510317460317461
20602,20602,"Cheap and cheerful room without window. Unfortunately the pool wasn’t freely available for guest use and had very limited hours (8-6pm, had to book in slots) and limited hotel areas where guests can relax. 
In the room as well in the basement we could often smell chlorine, chemicals and people smoking. 
Otherwise it is in a good location, 10minutes walk to public transport and little India. Very close to golden temple and the shops of kampong glam.",0.7369656916597634,2.851866883116883,3.1136426223410507,0.1501628591523688,0.0307048447733667,0.9836629629135132,NEGATIVE,0.1407467532467532,0.2669983598278942,0.6191322960742645,0.4904761904761904
20608,20608,"Great location and staff couldn't be nicer however we had a basement room without a window which knew before arriving. What we didn't know was that there was a vent in the room B04 that I can only assume went straight into a local bar. We got to enjoy karaoke one night and a very loud American the second who apparently only knew the f word. On returning to the room one day there was an overwhelming smell of cigarette smoke. I spoke to the front desk who gave us a dehumidifier which did get rid of the smell. They could not say where the smell had come from but suggested yet again maybe it was the vent. The pool and hotel facilities were great and as already stated very central to everything. 5 minute walk to Bugis underground which gave you access to China Town, little India and the marina within 15 minutes. I'm sure other rooms were fine and the general cleanliness of the hotel was excellent. Just avoid room B04!!!",0.6925149499769931,3.122800925925926,3.051478228034276,0.1032048873642365,0.0338915821947994,0.999215841293335,NEGATIVE,0.2491203703703703,0.2441547225364129,0.462903530440964,0.582716049382716
20609,20609,"stayed in the basement lol, heard cars and people all night trying to sleep. bathtub looked disgusting and the room stunk like perfume. only good thing is it's near some cool stuff. that is all",0.6904321085893397,2.895833333333333,3.023998838982572,0.1711977191164383,0.0967741935483871,0.9999688863754272,NEGATIVE,0.1583333333333333,0.129021853397887,0.4820280873351745,0.7250000000000001
20611,20611,"if you want to stay, stay in this hotel",2.443365953501603,2.5,3.1304469417546428,0.1262135922330097,0.0,0.6840153336524963,NEGATIVE,0.0,0.0772283284276542,0.8737864077669902,0.0
20615,20615,All you need for a night or 2,4.9039341639732354,2.5,2.8108825044289905,0.0,0.0,0.9998500347137452,POSITIVE,0.0,0.0,0.0,0.0
20617,20617,The place has great location. Stayed in B1 for three days. But it was very noisy in the evening.,0.8571855215491928,3.75,3.0329770288528204,0.1501831501831501,0.0525281243967075,0.9458847045898438,NEGATIVE,0.5,0.1659127212761784,0.4639553920868089,0.525
